1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,run,cl
2.515603980989030829e-04,3.695495312419183002e-03,6.947840254986975377e-03,1.030279719919167947e-02,2.457464001724598678e-05,3.484332317045675228e-04,1.853377043855483283e-02,1.675086127459911312e-02,1.342883197931008128e-04,3.137446582199304723e-02,1.902156522559835051e-05,1.505694786658210577e-02,2.091730827086731026e-02,2.239628723200140503e-02,4.532422568039130850e-02,5.002893473184540085e-02,7.086208922850622614e-11,6.690778902255029026e-02,3.494795797111628632e-02,1.244758310673969532e-18,4.039781556642084090e-03,6.417225918809161059e-03,3.091399156185714245e-02,4.722641261866859411e-06,1.568150699513904886e-02,3.353724434762038464e-02,5.014583836795512631e-03,2.983881150052900694e-02,2.633729524300916155e-02,1.843906473018511183e-02,2.800256339872687602e-05,1.153306520356851828e-02,4.940234483519417158e-02,4.335925647521776353e-06,2.006305495518722736e-03,3.580739188233005715e-02,2.953275011543915994e-03,1.279680305311063519e-05,9.074718500470816546e-03,2.710362365212566627e-02,8.852862002295309313e-03,1.135661754724669702e-02,7.304705112580557690e-06,5.482571967307192651e-02,2.511340427056958646e-02,9.571411996587430790e-03,2.272182097820742847e-02,7.527739479696072015e-04,8.366745181529168735e-04,5.599290720408406363e-03,1.344809123216498398e-02,1.685019534320166684e-02,8.041605119159573647e-07,1.509714518490242949e-02,2.105106938621382123e-05,6.137844809496508652e-02,5.352239811566816136e-02,4.738736785089350936e-05,7.357839940174576377e-07,9.960003303297788108e-10,2.571365335300173152e-02,4.217522873876051515e-04,1.782480380690503255e-02,3.923005336937800819e-03,1.000000000000000000e+00,1.000000000000000000e+00
9.264224173712559670e-21,1.302269178421276083e-27,1.602811753120791938e-02,4.575180250165226947e-02,9.634263690333393971e-05,2.698087874134111688e-29,1.576040231013189213e-02,4.598724368434504994e-02,2.791550849743425137e-06,9.903478828383237287e-03,6.248650573048956357e-12,2.960710490110434994e-05,5.464166324704534949e-02,5.942312443062654909e-02,5.426357168968418826e-02,5.907251934151483419e-02,2.040033918228016750e-03,4.264552769067514459e-02,1.192405810350731926e-01,4.895328538494349811e-03,2.221248923051602920e-03,5.687188000058281644e-03,6.786321469738702816e-02,1.102643613258582622e-29,1.922028239188514836e-06,2.825282788333645032e-03,5.696991707824860564e-03,3.987470149563759891e-02,4.181914498200949709e-02,1.263514059016183570e-19,1.683189914678769441e-03,7.123481097433878757e-03,4.456765546130072447e-02,2.606520303004433367e-03,4.229976149610595489e-03,1.935076670866755361e-02,1.337284033829939149e-17,3.366855286682445896e-28,6.202328966827247436e-02,5.704773633751297757e-02,7.710706361284005725e-08,2.583623272042669811e-03,9.116315045791304611e-03,4.501866323538080393e-07,1.163799899554932363e-04,1.896742145331154086e-15,2.842297104107729261e-02,1.969390348207425029e-10,2.629029712310292088e-03,2.209508667089542678e-03,5.828482004895395134e-03,2.584936486240048577e-03,2.646297265521534159e-03,1.055843409892571534e-16,7.229453375887176321e-06,3.000342059545756460e-02,1.294454117247096801e-03,2.561673337860033341e-03,5.840853051957509023e-07,5.471385706666237432e-06,1.729229545324514772e-24,7.832711555873452317e-03,7.751938184625615895e-03,1.345540110443787121e-28,1.000000000000000000e+00,2.000000000000000000e+00
9.125692095220518416e-11,2.431976404177304346e-12,2.597200421999235282e-04,1.253777658524132532e-01,4.370470596471507438e-10,3.277063674897664302e-09,3.932002789823211479e-06,5.704024613072446181e-02,1.002124039052857318e-04,7.531351815497284215e-04,1.666058411376972833e-12,1.223101730729947087e-02,7.313611187002685976e-02,7.796521046028119517e-02,7.041210445424628261e-02,6.425408028372998903e-02,9.460554393401267190e-06,5.704336167519317990e-02,3.840922706284720378e-02,5.596944305177510824e-06,4.524346574450584593e-03,4.171111205466650342e-12,3.673142073074586039e-02,9.338774230908033537e-12,8.557332488948748916e-11,4.440214752143717587e-03,8.994755148374034524e-04,1.494116740032708744e-02,2.844142759639055329e-02,1.991251752999196779e-11,7.392187384541869867e-09,6.992058310639408301e-14,3.790803909776224029e-02,3.664652840558539480e-05,5.032589816774386158e-10,3.140275916434427661e-02,2.476238521660999914e-09,3.433514790632902358e-13,6.113627414530237864e-02,5.853520811093304577e-02,1.681257193622444053e-03,8.352074889971507427e-04,2.205713842066536930e-03,4.003587053467702506e-13,4.680947561283658103e-09,6.679094956281767256e-06,3.970926082106903537e-02,4.934265182376150002e-11,1.447706582499520833e-02,1.005329962519917972e-04,8.689054681728926684e-06,2.371359609073309330e-14,2.235807062215180736e-03,1.699519810591282765e-05,1.625538336630952071e-07,4.321958154010103331e-02,1.167174626936192007e-11,9.363090573295191810e-07,1.959658766718210595e-04,7.557909341916737786e-04,5.135484669208149831e-16,1.565891310881876629e-08,1.117938686493549424e-02,2.737277080084029104e-02,1.000000000000000000e+00,3.000000000000000000e+00
2.266576495411770815e-03,4.543763417757239881e-02,7.203547811483910698e-04,5.437775478931271278e-02,2.116169442221522902e-06,9.667359663027064772e-05,4.133441616098597338e-02,2.991005619380755418e-02,4.660881687552814913e-05,1.440306357605674811e-03,8.467162192765607378e-04,4.212720792902049233e-02,7.155079122167574621e-03,1.306976873489977369e-02,8.341432092334713500e-02,7.916288377855174030e-02,1.309913785600764339e-06,2.345024955723583326e-02,1.868274972754119592e-02,8.278370076604592309e-06,1.324001591641003547e-03,3.929225855183311050e-03,5.446309343253792623e-02,2.898624608468883035e-05,3.524526794790972667e-03,1.235922190338699855e-03,2.731646103812780668e-02,1.085973861169986163e-02,5.666088241712553819e-02,1.594337389918727699e-02,5.587866802986950215e-05,2.591742991505797350e-07,5.847511682344192635e-02,4.098380959836800783e-10,5.650193397443204273e-06,2.787579803000871798e-02,2.826132755655633415e-03,3.718735144415735803e-03,3.880622737570434133e-02,3.520284289148484930e-02,4.758093748772011648e-04,4.489553208663379924e-02,2.662473777599386627e-03,1.192519450859180589e-02,1.784776489893706922e-02,3.115890726898586636e-04,2.111982265848962037e-02,4.432854357173458658e-06,1.007435381300822441e-02,2.672904051765060953e-07,5.682547403356908344e-05,2.414169161628800658e-02,1.303665645781199901e-02,1.208373895183153831e-10,3.646112593084566528e-09,4.603803239225520705e-02,3.167081854776298639e-08,2.695122027949427811e-03,1.779267600389636267e-07,5.504234108437373006e-03,2.640233093815557436e-05,8.621387063246482276e-08,6.551855414604551738e-03,6.827724906005367377e-03,1.000000000000000000e+00,4.000000000000000000e+00
1.916570947934129448e-03,1.333567610158381414e-03,1.825319109137432672e-02,2.753354527633456242e-02,9.114937076967965027e-03,2.406329702863636467e-08,3.120106481982264091e-02,3.002342716315634791e-02,4.471340239212325159e-03,9.167473969658467003e-03,8.298510889430494794e-03,6.538312105347546775e-04,2.730212111526777660e-02,3.845295489844977738e-02,4.830179075847532144e-02,1.182591283167700041e-01,2.003433501887963777e-02,3.383265129078096706e-02,3.097104347669828173e-02,9.278191045066677689e-03,5.505719035136389522e-03,3.933961863776364379e-03,5.057482604716313779e-02,1.939205046728501372e-02,2.728169411648450129e-02,6.127642924230358029e-03,8.479922428378288551e-03,1.307374308677592854e-03,2.475644747353222819e-02,3.804914369631748339e-02,1.046790227840682842e-04,4.007358561162010883e-03,1.242595250102521490e-02,2.576361915371687839e-03,5.338398605945584782e-03,1.919487691135096305e-02,6.041714227617410275e-03,5.311939576771155386e-02,1.164558366462107621e-02,2.628107499349630061e-02,1.996842165775177867e-10,2.014428215354997775e-02,1.808794836208177034e-02,3.079464215044363899e-03,5.527620345325665215e-03,2.492327530025526996e-06,1.055317532117078586e-02,1.102477761467547527e-04,1.158746713033241213e-02,1.023917193784654699e-02,1.284473958083314892e-03,1.426145628718395592e-02,6.840320410060158132e-03,1.352311117979340845e-02,3.493242981064553516e-03,3.898790558630631925e-02,6.733605214713679491e-05,1.668859724118128968e-02,8.032682200625012053e-07,9.567310202280745850e-04,1.630111066649065868e-07,8.371214983434746917e-03,1.489426628293891511e-02,6.754629159201815634e-03,1.000000000000000000e+00,5.000000000000000000e+00
2.227787130655164736e-09,1.799922231978315598e-27,2.506962075711253318e-02,4.019228283486340342e-02,2.000108701141401022e-03,4.425826547029601890e-08,9.654842754482934747e-03,3.708584600867049358e-02,1.465039285963198583e-10,4.898824007475845871e-03,3.342343385667545345e-11,6.723274121032400306e-05,6.482305578813936375e-02,4.441272864837280537e-02,6.152451348979100232e-02,7.412291020734712577e-02,1.091553064049967034e-02,1.370930479549715142e-01,6.558290163243016280e-02,4.483030905503821817e-04,8.014896656004922597e-14,5.799695502275421615e-10,4.155732547861613890e-02,1.291470614448431829e-08,3.645349093841069833e-13,6.151847020098195028e-03,6.761442474227215976e-03,4.184697744098050259e-02,3.590613121505579347e-02,4.360557145056155604e-03,1.062863761616439201e-11,5.093378871576858397e-03,2.767427583084266715e-02,3.974247352901154830e-09,5.997040182928174655e-16,6.996679377738290739e-02,2.539514953071253604e-06,5.871429869439023287e-20,2.164044592408059450e-02,3.631637124654295973e-02,2.150135772309657126e-10,9.725121913142190534e-04,3.911498656403507301e-03,4.813812738944955351e-03,5.190313867598869061e-12,8.486323118478611163e-24,2.051747059922287217e-02,3.055663429544623952e-08,7.308181982574537758e-03,2.484485219860770268e-18,5.162344316238107016e-03,2.777861187700303935e-15,2.344566904850643800e-16,1.170496877227077820e-02,4.296897279142020441e-05,3.470230550611495129e-02,3.102617775608148241e-03,1.158184001404645386e-25,8.726752813648418506e-08,6.950275376488231766e-03,4.541971466843466031e-16,1.877476565089077898e-18,5.128205136762970136e-03,2.051282058844656336e-02,1.000000000000000000e+00,6.000000000000000000e+00
1.667114429542628992e-02,1.117602091961697984e-02,2.452017211928071011e-02,3.481337643502224743e-02,2.852291915113253448e-25,9.294173551304761962e-05,1.429255961176072696e-02,5.342638464033686724e-02,3.598639599527148086e-08,4.175832309540836159e-19,1.557137025427204717e-02,2.299218312038460790e-02,6.073440708197051091e-02,3.380964479745168089e-02,4.576480233610928650e-02,5.171131791923734566e-02,2.343547231132798830e-28,6.104401248762837684e-02,3.053412600243025563e-02,7.607462654487010326e-03,3.840130528080265263e-20,7.312162624754656517e-03,3.078583152622754726e-02,7.925838941465409990e-06,2.709375526093999592e-02,4.528255697735348445e-02,7.684932513750315081e-03,3.214267610630205940e-02,4.007755510760327433e-02,2.329282762656109161e-05,1.350945603859243031e-15,1.287106905848366226e-05,1.526717675535566379e-02,2.206089400321886626e-07,1.761244053161906534e-10,3.054340778696430087e-02,2.381442650808318149e-20,2.339398848819073881e-02,1.526695839741463306e-02,6.106998214243877787e-02,5.762634551767569120e-03,7.943586097752615774e-03,1.511894840843172086e-20,4.814433521941059084e-11,3.821532636154793383e-05,1.906811005053362165e-02,3.812917936391253815e-02,5.518921269918581796e-20,1.526754283352762739e-02,1.960042312555261881e-19,7.624133313718082713e-03,2.574247276108796119e-06,7.930197175799805209e-03,7.682658079435294414e-31,2.630951648245403657e-32,1.204275907468724087e-02,7.620781110301524074e-03,7.812932097161202240e-11,2.502565931240571554e-14,4.358294133635583038e-03,7.637741997146303002e-03,7.342446415892755848e-38,1.526717566593671117e-02,3.057981832603271638e-02,2.000000000000000000e+00,1.000000000000000000e+00
5.986664682372644548e-03,1.531328200852361335e-02,1.192351051602400305e-02,2.688521155405232746e-02,8.740771869434916419e-07,3.164971983235127101e-02,2.455161687851892607e-02,4.058732231623812109e-02,3.078827889422996750e-03,1.684991225554890656e-02,2.492073743158328310e-03,1.400632961755913716e-02,4.025366590504433906e-02,7.952102854510340046e-02,4.859039264863364987e-02,2.324927507070720031e-02,2.617529345096078833e-03,8.136836956261215767e-03,3.387808271917607666e-02,1.986194022977613455e-03,1.550879074295867651e-03,2.924269221551867873e-05,4.062095496317544296e-02,4.234647727287555721e-04,6.759026477944079939e-04,1.532315312080997395e-02,2.423112973947750062e-02,1.154078719481725114e-02,3.173590718425738175e-03,3.155315175177888370e-03,7.964298078364592944e-05,3.054438956972903730e-03,4.601116668208703880e-02,3.071260346302962137e-03,4.970990059322144189e-13,1.195862090987647765e-02,5.670364512695508230e-03,3.695124690404099277e-04,3.308125420419426310e-02,7.449017655476899979e-02,1.286809967544553623e-06,3.121638540645550741e-02,1.789349401812889359e-02,2.460267189486396548e-03,9.282630993920725285e-03,9.381865313724894670e-03,3.193656292462070112e-02,1.510496883944699130e-08,1.963609756483857688e-02,4.135287647476074135e-03,2.381609741210397729e-02,7.204615751403430947e-03,2.329088515088088146e-02,5.284185282742040989e-03,6.122991365156795797e-03,2.377574039487688473e-02,2.521101695623342449e-13,3.704623185602905681e-10,3.556921724095271917e-09,1.859483436154939912e-02,1.382128833099736344e-05,2.897809610418259491e-02,2.090972410050540020e-02,5.995903586948848375e-03,2.000000000000000000e+00,2.000000000000000000e+00
1.135812216271926949e-04,1.055655186843716458e-03,9.681890935382969285e-03,5.634571320592393628e-02,1.852893642757247713e-07,1.166450871517845170e-03,8.182709270029462582e-04,5.020809258990861779e-02,1.640325802809538389e-06,1.077826270002102578e-02,1.342489301351128391e-03,7.396294590013560016e-03,4.856673368788416191e-03,3.927146227842247955e-02,3.276572973452062526e-02,6.550977615800740450e-02,7.913831045769020162e-03,1.001667409683722199e-02,2.308812753402960175e-02,5.400288600568905373e-07,7.496175571347484673e-05,3.489447092224367104e-07,8.326969067461139143e-03,1.395532079897246133e-02,1.637788044275913582e-02,4.978677405708153633e-03,2.316634591533153709e-07,4.934612163176956695e-02,1.792747917984915257e-02,4.357953069615312126e-03,8.060757494282157838e-06,1.841384130126545770e-03,6.006808998879574479e-02,2.813254275390390888e-03,1.120626861788290643e-02,3.047161311710378309e-02,4.836800384057196242e-03,6.059397828938650060e-02,1.840119811682856821e-02,4.547789082012228257e-02,9.062037524606917152e-03,2.330379732971933279e-02,2.254080110988150240e-02,6.475169673545885752e-04,7.955923886642478985e-10,2.778885325139079555e-05,4.005365503893375256e-02,2.664027992906132376e-08,1.902139638816579506e-04,5.268326443230016316e-03,1.284124874245460603e-02,2.195765654346671508e-02,2.932649265558584864e-02,1.924858614063257659e-02,5.136878906609537012e-06,3.716831495946155278e-02,1.976547258835959224e-04,5.069081580433607015e-02,2.044514271178704457e-09,2.962148590783597332e-07,4.595802306258895374e-03,1.502521485219701524e-08,1.877831683709941385e-02,3.069967260739455556e-02,2.000000000000000000e+00,3.000000000000000000e+00
4.483730915472891261e-06,1.023812704911229162e-04,1.579845874006815740e-02,6.837064792326411067e-02,4.015071911797315677e-05,7.170073472204535354e-04,1.617350311240422014e-02,2.518301543404449783e-02,4.066828194376231880e-06,6.674481556310141520e-03,1.027261959971849554e-02,2.236134079449271679e-03,3.375080816309862508e-02,1.647441898268139221e-02,7.587256557774177401e-02,1.344199879685699373e-01,8.038113902997383623e-04,2.239278369608050864e-02,1.450938679124973672e-02,1.456272191288354549e-02,6.251308133137131219e-03,1.294539531618712352e-02,1.865613977282220420e-02,4.756897014931390361e-02,4.854192998421464657e-03,2.510103985759040007e-03,5.950276546919919078e-03,7.942292499354407535e-04,2.417629117075428130e-02,2.334320626901510709e-02,3.794972455311857850e-04,1.316546906869924503e-02,7.227969820984789240e-02,4.109551782641043469e-03,1.527317575171365134e-02,1.069708990889752485e-02,3.546038946825164469e-05,6.805420580953716603e-02,1.208586883587437974e-02,1.537165545137072868e-02,4.058488618434561484e-10,2.604243597947633604e-02,2.461337935242041003e-02,9.921096422830630659e-03,1.587573101683597849e-03,5.901276680661846769e-03,3.280234076835756869e-03,3.177110145526889501e-04,2.198844691243435358e-04,9.155710332916349933e-03,5.223998884973522979e-06,3.595160287848044034e-02,7.437187780651516138e-03,4.910063148388423178e-03,6.684674372972916265e-03,2.017427199066504709e-02,7.178501009153209766e-03,5.053996431285414336e-03,3.398737178006888183e-04,1.351187012676023704e-11,3.746895469689171995e-07,5.403941381218284150e-03,8.955765876128183103e-03,5.311095654909807035e-12,2.000000000000000000e+00,4.000000000000000000e+00
